STATE,ST_CASE,EVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
51,510468,1,1,55,64,5555,55
51,510468,2,1,11,34,9999,77
51,510468,3,1,0,1,9999,77
51,510468,4,1,98,42,9999,77
51,510469,1,1,55,64,5555,55
51,510469,2,1,9,42,9999,77
51,510470,1,1,55,64,5555,55
51,510470,2,1,12,33,9999,77
51,510470,3,1,12,8,9999,77
51,510470,4,1,12,42,9999,77
51,510470,5,1,12,43,9999,77
51,510470,6,1,12,43,9999,77
51,510470,7,1,12,19,9999,77
51,510471,1,1,55,68,5555,55
51,510471,2,1,12,12,2,7
51,510471,3,1,12,12,3,12
51,510471,4,3,18,54,4,98
51,510471,5,4,18,54,5,98
51,510471,6,1,55,64,5555,55
51,510471,7,1,98,30,9999,77
51,510472,1,1,55,64,5555,55
51,510472,2,1,11,24,9999,77
51,510472,3,1,55,69,5555,55
51,510472,4,1,55,63,5555,55
51,510472,5,1,12,24,9999,77
51,510472,6,1,0,1,9999,77
51,510473,1,1,55,64,5555,55
51,510473,2,1,11,24,9999,77
51,510473,3,1,6,24,9999,77
51,510474,1,1,55,68,5555,55
51,510474,2,1,12,12,2,12
51,510475,1,1,12,12,2,12
51,510476,1,1,12,12,2,6
51,510476,2,2,55,64,5555,55
51,510476,3,2,10,24,9999,77
51,510476,4,1,12,12,3,5
51,510476,5,3,9,12,4,6
51,510476,6,3,55,64,5555,55
51,510476,7,3,6,24,9999,77
51,510477,1,1,55,63,5555,55
51,510477,2,1,2,42,9999,77
51,510477,3,1,12,42,9999,77
51,510477,4,1,12,42,9999,77
51,510478,1,1,55,64,5555,55
51,510478,2,1,12,52,9999,77
51,510478,3,1,0,1,9999,77
51,510478,4,1,13,42,9999,77
51,510479,1,1,55,63,5555,55
51,510479,2,1,1,24,9999,77
51,510480,1,1,55,71,9999,77
51,510480,2,1,12,35,9999,77
51,510480,3,1,12,59,9999,77
51,510481,1,1,55,63,5555,55
51,510481,2,1,12,53,9999,77
51,510481,3,1,12,59,9999,77
51,510481,4,1,12,59,9999,77
51,510481,5,1,55,69,5555,55
51,510481,6,1,55,68,5555,55
51,510481,7,1,55,64,5555,55
51,510481,8,1,12,42,9999,77
51,510482,1,1,55,68,5555,55
51,510482,2,1,12,12,2,12
51,510483,1,1,12,8,9999,77
51,510484,1,1,55,68,5555,55
51,510484,2,1,12,12,2,12
51,510485,1,1,55,63,5555,55
51,510485,2,1,55,69,5555,55
51,510485,3,1,55,68,5555,55
51,510485,4,1,55,64,5555,55
51,510485,5,1,12,42,9999,77
51,510486,1,1,55,63,5555,55
51,510486,2,1,55,69,5555,55
51,510486,3,1,55,64,5555,55
51,510486,4,1,12,42,9999,77
51,510487,1,1,55,63,5555,55
51,510487,2,1,11,31,9999,77
51,510487,3,1,11,42,9999,77
51,510488,1,1,55,63,5555,55
51,510488,2,1,1,31,9999,77
51,510488,3,1,0,1,9999,77
51,510489,1,1,55,68,5555,55
51,510489,2,1,12,12,2,12
51,510489,3,3,12,12,2,12
51,510490,1,1,3,12,2,7
51,510490,2,1,55,64,5555,55
51,510490,3,2,55,64,5555,55
51,510490,4,1,98,24,9999,77
51,510490,5,1,98,12,2,98
51,510490,6,1,55,64,5555,55
51,510490,7,1,98,24,9999,77
51,510491,1,1,55,64,5555,55
51,510491,2,1,12,34,9999,77
51,510491,3,1,12,24,9999,77
51,510492,1,1,55,68,5555,55
51,510492,2,1,12,12,2,7
51,510493,1,1,55,64,5555,55
51,510493,2,1,55,69,5555,55
51,510493,3,1,55,63,5555,55
51,510493,4,1,12,35,9999,77
51,510493,5,1,0,1,9999,77
51,510494,1,1,55,68,5555,55
51,510494,2,1,55,64,5555,55
51,510494,3,1,1,35,9999,77
51,510494,4,1,0,1,9999,77
51,510495,1,1,12,12,2,12
51,510496,1,1,12,9,9999,77
51,510497,1,1,55,64,5555,55
51,510497,2,1,55,65,5555,55
51,510497,3,1,12,12,2,12
51,510497,4,3,12,12,2,12
51,510497,5,2,0,1,9999,77
51,510498,1,1,3,12,2,8
51,510498,2,1,55,64,5555,55
51,510498,3,1,55,69,5555,55
51,510498,4,1,55,63,5555,55
51,510498,5,1,55,69,5555,55
51,510498,6,1,0,1,9999,77
51,510499,1,1,55,63,5555,55
51,510499,2,1,12,59,9999,77
51,510499,3,1,12,59,9999,77
51,510499,4,1,12,59,9999,77
51,510499,5,1,12,42,9999,77
51,510500,1,1,55,64,5555,55
51,510500,2,1,12,18,9999,77
51,510501,1,1,55,64,5555,55
51,510501,2,1,12,42,9999,77
51,510502,1,1,12,8,9999,77
51,510503,1,1,55,63,5555,55
51,510503,2,1,12,42,9999,77
51,510503,3,1,98,42,9999,77
51,510503,4,1,0,2,9999,77
51,510504,1,1,55,64,5555,55
51,510504,2,1,55,69,5555,55
51,510504,3,1,55,63,5555,55
51,510504,4,1,9,42,9999,77
51,510505,1,1,55,63,5555,55
51,510505,2,1,55,69,5555,55
51,510505,3,1,55,63,5555,55
51,510505,4,1,12,8,9999,77
51,510506,1,1,12,12,2,8
51,510506,2,1,0,5,9999,77
51,510507,1,1,0,1,9999,77
51,510507,2,1,0,5,9999,77
51,510507,3,1,19,54,2,11
51,510507,4,2,55,63,5555,55
51,510507,5,2,12,34,9999,77
51,510508,1,1,11,8,9999,77
51,510509,1,1,55,63,5555,55
51,510509,2,1,1,23,9999,77
51,510510,1,1,12,12,2,9
51,510510,2,2,55,63,5555,55
51,510510,3,2,3,24,9999,77
51,510510,4,2,12,35,9999,77
51,510511,1,1,12,12,2,6
51,510511,2,1,12,15,9999,77
51,510512,1,1,55,68,5555,55
51,510512,2,1,12,12,2,12
51,510513,1,2,12,12,1,9
51,510513,2,1,55,63,5555,55
51,510513,3,1,98,19,9999,77
51,510514,1,1,55,63,5555,55
51,510514,2,1,12,42,9999,77
51,510515,1,1,12,8,9999,77
51,510516,1,1,55,63,5555,55
51,510516,2,1,0,1,9999,77
51,510517,1,1,55,64,5555,55
51,510517,2,1,55,65,5555,55
51,510517,3,1,12,12,2,10
51,510517,4,2,55,63,5555,55
51,510517,5,2,1,14,5,12
51,510517,6,2,3,14,6,12
51,510517,7,2,3,14,7,12
51,510517,8,2,3,14,8,12
51,510517,9,1,55,64,5555,55
51,510517,10,1,98,14,3,10
51,510517,11,1,98,14,4,4
51,510517,12,1,5,30,9999,77
51,510518,1,1,12,12,2,7
51,510518,2,1,19,54,3,12
51,510519,1,1,55,63,5555,55
51,510519,2,1,55,69,5555,55
51,510519,3,1,55,68,5555,55
51,510519,4,2,12,12,1,2
51,510520,1,1,55,63,5555,55
51,510520,2,1,55,69,5555,55
51,510520,3,1,55,68,5555,55
51,510520,4,1,55,64,5555,55
51,510520,5,1,11,34,9999,77
51,510520,6,1,2,42,9999,77
51,510521,1,1,55,61,5555,55
51,510521,2,1,1,12,2,7
51,510521,3,1,55,64,5555,55
51,510521,4,1,55,65,5555,55
51,510521,5,1,12,12,3,12
51,510521,6,4,12,12,1,8
51,510521,7,4,55,63,5555,55
51,510521,8,4,12,42,9999,77
51,510521,9,4,12,38,9999,77
51,510521,10,1,0,2,9999,77
51,510521,11,3,0,2,9999,77
51,510522,1,2,12,12,1,10
51,510523,1,1,55,63,5555,55
51,510523,2,1,9,30,9999,77
51,510524,1,1,55,64,5555,55
51,510524,2,1,12,35,9999,77
51,510524,3,1,0,1,9999,77
51,510525,1,1,55,69,5555,55
51,510525,2,1,12,8,9999,77
51,510526,1,1,55,64,5555,55
51,510526,2,1,12,42,9999,77
51,510526,3,1,98,42,9999,77
51,510526,4,1,55,69,5555,55
51,510526,5,1,12,12,2,12
51,510527,1,2,12,12,1,9
51,510528,1,1,55,64,5555,55
51,510528,2,1,12,42,9999,77
51,510529,1,1,55,63,5555,55
51,510529,2,1,11,42,9999,77
51,510529,3,1,2,42,9999,77
51,510529,4,1,0,2,9999,77
51,510530,1,1,55,63,5555,55
51,510530,2,1,11,52,9999,77
51,510530,3,1,0,1,9999,77
51,510531,1,1,12,8,9999,77
51,510532,1,1,55,64,5555,55
51,510532,2,1,12,34,9999,77
51,510533,1,1,55,64,5555,55
51,510533,2,1,1,42,9999,77
51,510534,1,1,55,68,5555,55
51,510534,2,1,12,12,2,12
51,510534,3,1,55,64,5555,55
51,510534,4,1,0,1,9999,77
51,510534,5,2,0,1,9999,77
51,510535,1,1,55,64,5555,55
51,510535,2,1,11,24,9999,77
51,510536,1,1,55,63,5555,55
51,510536,2,1,0,1,9999,77
51,510537,1,1,55,68,5555,55
51,510537,2,1,12,12,2,12
51,510538,1,2,1,12,1,9
51,510538,2,2,19,54,3,1
51,510539,1,2,12,12,1,6
51,510539,2,1,55,63,5555,55
51,510539,3,1,8,42,9999,77
51,510540,1,1,55,64,5555,55
51,510540,2,1,55,69,5555,55
51,510540,3,1,55,63,5555,55
51,510540,4,1,0,1,9999,77
51,510540,5,1,13,42,9999,77
51,510541,1,1,55,63,5555,55
51,510541,2,1,12,30,9999,77
51,510541,3,1,12,40,9999,77
51,510542,1,1,12,12,2,6
51,510542,2,2,12,12,3,6
51,510542,3,3,12,12,4,6
51,510543,1,1,55,63,5555,55
51,510543,2,1,55,69,5555,55
51,510543,3,1,55,64,5555,55
51,510543,4,1,0,1,9999,77
51,510544,1,2,11,12,1,9
51,510544,2,1,98,8,9999,77
51,510544,3,2,19,8,9999,77
51,510545,1,1,1,8,9999,77
51,510546,1,1,55,63,5555,55
51,510546,2,1,0,1,9999,77
51,510547,1,1,12,12,2,6
51,510547,2,2,12,12,3,6
51,510548,1,1,55,63,5555,55
51,510548,2,1,12,42,9999,77
51,510548,3,1,0,1,9999,77
51,510549,1,1,55,63,5555,55
51,510549,2,1,55,69,5555,55
51,510549,3,1,55,64,5555,55
51,510549,4,1,3,42,9999,77
51,510550,1,1,55,68,5555,55
51,510550,2,1,55,64,5555,55
51,510550,3,1,12,53,9999,77
51,510550,4,1,10,59,9999,77
51,510550,5,1,8,42,9999,77
51,510550,6,1,11,42,9999,77
51,510551,1,1,12,12,2,8
51,510552,1,1,55,63,5555,55
51,510552,2,1,5,24,9999,77
51,510552,3,1,98,42,9999,77
51,510553,1,1,55,68,5555,55
51,510553,2,1,55,68,5555,55
51,510553,3,1,55,63,5555,55
51,510553,4,1,8,42,9999,77
51,510554,1,1,55,64,5555,55
51,510554,2,1,12,35,9999,77
51,510554,3,1,0,1,9999,77
51,510555,1,1,12,12,2,6
51,510556,1,1,12,8,9999,77
51,510557,1,1,12,8,9999,77
51,510558,1,1,5,12,2,7
51,510558,2,1,0,1,9999,77
51,510558,3,1,98,12,3,12
51,510558,4,1,55,64,5555,55
51,510558,5,1,0,1,9999,77
51,510559,1,1,55,68,5555,55
51,510559,2,1,55,64,5555,55
51,510559,3,1,55,69,5555,55
51,510559,4,1,55,63,5555,55
51,510559,5,1,12,34,9999,77
51,510559,6,1,2,35,9999,77
51,510559,7,1,12,42,9999,77
51,510559,8,1,12,42,9999,77
51,510559,9,1,0,2,9999,77
51,510560,1,1,12,12,2,6
51,510560,2,2,55,64,5555,55
51,510560,3,2,12,12,3,3
51,510560,4,3,55,64,5555,55
51,510560,5,3,0,1,9999,77
51,510561,1,1,55,63,5555,55
51,510561,2,1,12,42,9999,77
51,510562,1,1,55,63,5555,55
51,510562,2,1,0,1,9999,77
51,510563,1,1,55,64,5555,55
51,510563,2,1,11,35,9999,77
51,510563,3,1,0,1,9999,77
51,510564,1,1,55,63,5555,55
51,510564,2,1,12,35,9999,77
51,510564,3,1,98,38,9999,77
51,510564,4,1,0,1,9999,77
51,510564,5,1,0,2,9999,77
51,510565,1,1,55,68,5555,55
51,510565,2,1,12,12,2,12
51,510566,1,1,12,12,2,12
51,510567,1,1,55,68,5555,55
51,510567,2,1,12,12,2,12
51,510568,1,1,55,63,5555,55
51,510568,2,1,11,42,9999,77
51,510568,3,1,0,1,9999,77
51,510568,4,1,98,42,9999,77
51,510569,1,1,10,12,2,1
51,510570,1,1,12,12,2,10
51,510570,2,1,55,64,5555,55
51,510570,3,1,11,53,9999,77
51,510570,4,2,55,63,5555,55
51,510570,5,2,12,41,9999,77
51,510571,1,1,0,7,9999,77
51,510571,2,1,55,63,5555,55
51,510571,3,1,55,69,5555,55
51,510571,4,1,12,12,2,5
51,510571,5,2,55,63,5555,55
51,510571,6,2,0,1,9999,77
51,510571,7,2,12,25,9999,77
51,510571,8,2,55,64,5555,55
51,510571,9,2,98,25,9999,77
51,510572,1,1,1,12,2,12
51,510573,1,1,12,9,9999,77
51,510573,2,1,55,63,5555,55
51,510573,3,1,98,42,9999,77
51,510573,4,1,98,19,9999,77
51,510574,1,1,1,8,9999,77
51,510575,1,1,1,12,2,7
51,510575,2,1,55,64,5555,55
51,510575,3,1,12,32,9999,77
51,510575,4,1,0,1,9999,77
51,510576,1,1,55,64,5555,55
51,510576,2,1,11,38,9999,77
51,510576,3,1,0,1,9999,77
51,510577,1,1,12,8,9999,77
51,510578,1,1,55,63,5555,55
51,510578,2,1,1,42,9999,77
51,510578,3,1,55,69,5555,55
51,510578,4,1,0,1,9999,77
51,510579,1,1,55,63,5555,55
51,510579,2,1,12,43,9999,77
51,510579,3,1,98,42,9999,77
51,510579,4,1,55,67,5555,55
51,510579,5,1,98,42,9999,77
51,510579,6,1,0,1,9999,77
51,510579,7,1,0,2,9999,77
51,510580,1,1,55,68,5555,55
51,510580,2,1,55,64,5555,55
51,510580,3,1,11,42,9999,77
51,510581,1,1,55,68,5555,55
51,510581,2,1,12,12,2,12
51,510581,3,3,12,12,2,6
51,510582,1,1,55,63,5555,55
51,510582,2,1,55,69,5555,55
51,510582,3,1,55,64,5555,55
51,510582,4,1,12,38,9999,77
51,510582,5,1,12,42,9999,77
51,510583,1,1,55,68,5555,55
51,510583,2,1,12,12,2,12
51,510584,1,1,55,64,5555,55
51,510584,2,1,98,33,9999,77
51,510584,3,1,11,59,9999,77
51,510584,4,1,10,39,9999,77
51,510584,5,1,10,30,9999,77
51,510584,6,1,12,19,9999,77
51,510585,1,1,55,68,5555,55
51,510585,2,1,55,64,5555,55
51,510585,3,1,12,42,9999,77
51,510586,1,1,12,8,9999,77
51,510587,1,1,12,11,9999,77
51,510588,1,1,98,8,9999,77
51,510588,2,2,2,8,9999,77
51,510589,1,1,55,64,5555,55
51,510589,2,1,55,69,5555,55
51,510589,3,1,55,63,5555,55
51,510589,4,1,1,35,9999,77
51,510589,5,1,0,1,9999,77
51,510590,1,1,1,8,9999,77
51,510591,1,1,55,63,5555,55
51,510591,2,1,55,69,5555,55
51,510591,3,1,55,64,5555,55
51,510591,4,1,12,35,9999,77
51,510592,1,1,55,63,5555,55
51,510592,2,1,12,42,9999,77
51,510593,1,1,12,12,2,12
51,510594,1,1,2,8,9999,77
51,510595,1,1,55,63,5555,55
51,510595,2,1,55,69,5555,55
51,510595,3,1,55,63,5555,55
51,510595,4,1,0,1,9999,77
51,510596,1,1,55,64,5555,55
51,510596,2,1,12,33,9999,77
51,510596,3,1,12,19,9999,77
51,510597,1,1,55,68,5555,55
51,510597,2,1,10,12,2,10
51,510597,3,1,0,1,9999,77
51,510599,1,1,55,64,5555,55
51,510599,2,1,12,42,9999,77
51,510599,3,1,0,1,9999,77
51,510599,4,1,0,2,9999,77
51,510600,1,1,55,64,5555,55
51,510600,2,1,0,1,9999,77
51,510601,1,1,55,64,5555,55
51,510601,2,1,3,42,9999,77
51,510601,3,1,0,1,9999,77
51,510601,4,1,0,3,9999,77
51,510602,1,2,12,12,1,9
51,510603,1,1,55,63,5555,55
51,510603,2,1,55,69,5555,55
51,510603,3,1,55,64,5555,55
51,510603,4,1,0,1,9999,77
51,510604,1,1,55,68,5555,55
51,510604,2,1,3,12,2,12
51,510605,1,1,12,8,9999,77
51,510606,1,1,55,64,5555,55
51,510606,2,1,12,42,9999,77
51,510607,1,1,55,64,5555,55
51,510607,2,1,12,35,9999,77
51,510607,3,1,0,1,9999,77
51,510607,4,1,11,42,9999,77
51,510608,1,1,55,68,5555,55
51,510608,2,1,12,12,2,12
51,510609,1,1,12,8,9999,77
51,510610,1,1,55,63,5555,55
51,510610,2,1,12,35,9999,77
51,510610,3,1,12,34,9999,77
51,510610,4,1,12,42,9999,77
51,510611,1,1,55,64,5555,55
51,510611,2,1,12,42,9999,77
51,510611,3,1,0,1,9999,77
51,510611,4,1,7,42,9999,77
51,510613,1,1,55,63,5555,55
51,510613,2,1,55,69,5555,55
51,510613,3,1,55,68,5555,55
51,510613,4,1,55,68,5555,55
51,510613,5,1,55,63,5555,55
51,510613,6,1,10,42,9999,77
51,510614,1,2,12,12,1,9
51,510614,2,1,55,63,5555,55
51,510614,3,1,0,1,9999,77
51,510615,1,1,7,8,9999,77
51,510617,1,1,12,8,9999,77
51,510618,1,1,1,12,2,12
51,510619,1,1,12,12,2,6
51,510620,1,1,55,64,5555,55
51,510620,2,1,9,19,9999,77
51,510621,1,1,55,63,5555,55
51,510621,2,1,12,24,9999,77
51,510622,1,1,11,8,9999,77
51,510623,1,1,55,63,5555,55
51,510623,2,1,12,33,9999,77
51,510623,3,1,0,1,9999,77
51,510624,1,1,55,63,5555,55
51,510624,2,1,8,42,9999,77
51,510625,1,1,12,9,9999,77
51,510626,1,1,55,64,5555,55
51,510626,2,1,12,8,9999,77
51,510626,3,1,12,8,9999,77
51,510627,1,1,12,12,2,12
51,510628,1,1,12,12,2,6
51,510628,2,1,12,12,3,9
51,510628,3,3,12,12,4,6
51,510628,4,4,12,12,5,6
51,510628,5,5,12,12,6,6
51,510629,1,1,55,68,5555,55
51,510629,2,1,12,12,2,12
51,510630,1,1,55,63,5555,55
51,510630,2,1,12,33,9999,77
51,510630,3,1,98,59,9999,77
51,510630,4,1,12,30,9999,77
51,510631,1,1,55,64,5555,55
51,510631,2,1,55,69,5555,55
51,510631,3,1,55,63,5555,55
51,510631,4,1,8,42,9999,77
51,510631,5,1,12,35,9999,77
51,510633,1,1,1,12,2,12
51,510634,1,1,12,12,2,12
51,510635,1,1,12,12,2,6
51,510636,1,1,55,63,5555,55
51,510636,2,1,55,69,5555,55
51,510636,3,1,55,68,5555,55
51,510636,4,1,9,12,2,12
51,510636,5,1,0,1,9999,77
51,510637,1,1,12,9,9999,77
51,510638,1,2,12,12,1,9
51,510639,1,1,12,15,9999,77
51,510640,1,1,55,64,5555,55
51,510640,2,1,3,42,9999,77
51,510641,1,1,12,8,9999,77
51,510642,1,1,12,11,9999,77
51,510642,2,1,55,63,5555,55
51,510642,3,1,11,35,9999,77
51,510642,4,1,0,1,9999,77
51,510642,5,1,12,30,9999,77
51,510642,6,1,14,42,9999,77
51,510643,1,1,12,12,2,6
51,510643,2,1,55,63,5555,55
51,510643,3,1,0,1,9999,77
51,510644,1,1,11,8,9999,77
51,510645,1,1,9,10,9999,77
51,510646,1,1,55,64,5555,55
51,510646,2,1,11,59,9999,77
51,510646,3,1,12,35,9999,77
51,510646,4,1,0,1,9999,77
51,510647,1,1,12,12,2,6
51,510648,1,1,11,12,2,12
51,510649,1,1,1,12,2,7
51,510649,2,1,55,63,5555,55
51,510649,3,2,55,63,5555,55
51,510649,4,2,0,1,9999,77
51,510649,5,2,0,2,9999,77
51,510650,1,1,55,64,5555,55
51,510650,2,1,10,42,9999,77
51,510651,1,1,55,64,5555,55
51,510651,2,1,9,24,9999,77
51,510651,3,1,55,69,5555,55
51,510651,4,1,55,64,5555,55
51,510651,5,1,98,24,9999,77
51,510651,6,1,12,35,9999,77
51,510652,1,2,12,12,1,3
51,510653,1,1,11,8,9999,77
51,510654,1,1,55,63,5555,55
51,510654,2,1,12,38,9999,77
51,510654,3,1,11,14,2,9
51,510655,1,1,55,63,5555,55
51,510655,2,1,55,69,5555,55
51,510655,3,1,55,68,5555,55
51,510655,4,1,12,12,2,12
51,510656,1,1,12,8,9999,77
51,510656,2,2,12,8,9999,77
51,510657,1,1,1,8,9999,77
51,510658,1,2,12,12,1,7
51,510658,2,1,55,63,5555,55
51,510658,3,1,2,24,9999,77
51,510658,4,2,12,12,3,7
51,510658,5,2,0,1,9999,77
51,510659,1,1,12,8,9999,77
51,510660,1,1,55,64,5555,55
51,510660,2,1,11,35,9999,77
51,510660,3,1,11,59,9999,77
51,510661,1,1,55,63,5555,55
51,510661,2,1,11,42,9999,77
51,510662,1,1,12,8,9999,77
51,510663,1,1,55,64,5555,55
51,510663,2,1,12,42,9999,77
51,510663,3,1,0,1,9999,77
51,510664,1,1,55,64,5555,55
51,510664,2,1,12,42,9999,77
51,510665,1,1,55,63,5555,55
51,510665,2,1,12,42,9999,77
51,510667,1,1,12,8,9999,77
51,510668,1,1,55,63,5555,55
51,510668,2,1,11,32,9999,77
51,510668,3,1,98,53,9999,77
51,510668,4,1,11,30,9999,77
51,510668,5,1,0,1,9999,77
51,510668,6,1,98,38,9999,77
51,510669,1,1,12,12,2,6
51,510670,1,1,1,12,2,12
51,510671,1,1,12,12,2,6
51,510671,2,1,55,63,5555,55
51,510671,3,1,12,19,9999,77
51,510672,1,1,55,64,5555,55
51,510672,2,1,11,33,9999,77
51,510672,3,1,12,42,9999,77
51,510673,1,1,55,63,5555,55
51,510673,2,1,12,34,9999,77
51,510673,3,1,12,42,9999,77
51,510674,1,1,9,12,2,12
51,510675,1,1,12,12,2,6
51,510676,1,1,12,12,2,3
51,510677,1,1,12,12,2,12
51,510678,1,1,55,63,5555,55
51,510678,2,1,55,69,5555,55
51,510678,3,1,55,64,5555,55
51,510678,4,1,11,42,9999,77
51,510678,5,1,0,2,9999,77
51,510679,1,1,55,63,5555,55
51,510679,2,1,55,69,5555,55
51,510679,3,1,55,68,5555,55
51,510679,4,1,55,64,5555,55
51,510679,5,1,11,42,9999,77
51,510680,1,1,55,63,5555,55
51,510680,2,1,12,12,2,6
51,510680,3,2,12,14,3,3
51,510680,4,2,12,14,4,6
51,510681,1,1,12,12,2,6
51,510681,2,1,55,64,5555,55
51,510681,3,1,98,25,9999,77
51,510681,4,1,0,1,9999,77
51,510682,1,1,12,12,2,5
51,510684,1,1,55,63,5555,55
51,510684,2,1,12,33,9999,77
51,510684,3,1,12,30,9999,77
51,510685,1,1,55,64,5555,55
51,510685,2,1,11,42,9999,77
51,510685,3,1,0,1,9999,77
51,510686,1,1,55,64,5555,55
51,510686,2,1,12,42,9999,77
51,510687,1,1,55,64,5555,55
51,510687,2,1,11,32,9999,77
51,510687,3,1,0,1,9999,77
51,510688,1,1,55,63,5555,55
51,510688,2,1,1,32,9999,77
51,510688,3,1,12,30,9999,77
51,510688,4,1,13,42,9999,77
51,510688,5,1,0,2,9999,77
51,510689,1,1,55,63,5555,55
51,510689,2,1,2,34,9999,77
51,510689,3,1,0,1,9999,77
51,510690,1,1,55,64,5555,55
51,510690,2,1,12,42,9999,77
51,510690,3,1,12,38,9999,77
51,510691,1,1,55,64,5555,55
51,510691,2,1,12,59,9999,77
51,510691,3,1,55,69,5555,55
51,510691,4,1,55,63,5555,55
51,510691,5,1,12,35,9999,77
51,510691,6,1,0,1,9999,77
51,510692,1,1,55,64,5555,55
51,510692,2,1,55,65,5555,55
51,510692,3,1,12,12,2,12
51,510692,4,2,55,64,5555,55
51,510692,5,2,55,67,5555,55
51,510692,6,2,98,30,9999,77
51,510693,1,1,55,63,5555,55
51,510693,2,1,55,64,5555,55
51,510693,3,1,1,34,9999,77
51,510693,4,1,0,1,9999,77
51,510693,5,1,12,35,9999,77
51,510694,1,1,55,63,5555,55
51,510694,2,1,12,59,9999,77
51,510694,3,1,98,32,9999,77
51,510695,1,1,55,68,5555,55
51,510695,2,1,12,12,2,12
51,510695,3,2,0,2,9999,77
51,510696,1,1,55,68,5555,55
51,510696,2,1,12,12,2,12
51,510697,1,2,12,12,1,9
51,510697,2,3,12,12,1,9
51,510698,1,1,12,8,9999,77
51,510699,1,2,12,12,1,9
51,510700,1,1,55,61,5555,55
51,510700,2,1,55,63,5555,55
51,510700,3,1,12,32,9999,77
51,510700,4,1,0,1,9999,77
51,510701,1,1,55,71,9999,77
51,510701,2,1,12,39,9999,77
51,510701,3,1,12,42,9999,77
51,510702,1,1,12,12,2,10
51,510703,1,1,55,63,5555,55
51,510703,2,1,12,42,9999,77
51,510703,3,1,12,42,9999,77
51,510704,1,1,55,68,5555,55
51,510704,2,1,12,12,2,12
51,510704,3,1,55,64,5555,55
51,510704,4,1,98,53,9999,77
51,510704,5,1,0,1,9999,77
51,510704,6,1,98,31,9999,77
51,510705,1,1,1,12,2,11
51,510706,1,1,12,12,2,6
51,510707,1,1,12,8,9999,77
51,510708,1,1,12,12,2,12
51,510709,1,1,55,63,5555,55
51,510709,2,1,12,33,9999,77
51,510709,3,1,55,67,5555,55
51,510709,4,1,12,30,9999,77
51,510710,1,1,55,68,5555,55
51,510710,2,1,55,64,5555,55
51,510710,3,1,11,24,9999,77
51,510711,1,1,12,8,9999,77
51,510712,1,1,12,12,2,6
51,510712,2,1,55,68,5555,55
51,510712,3,1,12,12,3,12
51,510712,4,1,55,63,5555,55
51,510712,5,1,98,42,9999,77
51,510712,6,4,11,12,1,6
51,510712,7,4,55,63,5555,55
51,510712,8,4,98,42,9999,77
51,510712,9,4,0,1,9999,77
51,510713,1,1,55,64,5555,55
51,510713,2,1,12,42,9999,77
51,510714,1,1,55,64,5555,55
51,510714,2,1,12,30,9999,77
51,510714,3,1,19,54,2,12
51,510715,1,1,55,64,5555,55
51,510715,2,1,12,42,9999,77
51,510716,1,1,55,64,5555,55
51,510716,2,1,3,24,9999,77
51,510716,3,1,0,1,9999,77
51,510717,1,1,55,68,5555,55
51,510717,2,1,12,12,2,12
51,510717,3,3,12,12,2,6
51,510718,1,1,55,64,5555,55
51,510718,2,1,11,14,2,2
51,510718,3,1,1,19,9999,77
51,510718,4,1,1,38,9999,77
51,510718,5,1,0,1,9999,77
51,510719,1,1,55,68,5555,55
51,510719,2,1,55,64,5555,55
51,510719,3,1,98,24,9999,77
51,510719,4,1,55,69,5555,55
51,510719,5,2,12,12,1,9
51,510720,1,1,55,63,5555,55
51,510720,2,1,55,69,5555,55
51,510720,3,1,55,63,5555,55
51,510720,4,1,9,42,9999,77
51,510721,1,1,12,12,2,12
51,510722,1,1,55,64,5555,55
51,510722,2,1,12,42,9999,77
51,510723,1,1,55,63,5555,55
51,510723,2,1,55,69,5555,55
51,510723,3,1,0,1,9999,77
51,510723,4,1,55,63,5555,55
51,510723,5,1,8,38,9999,77
51,510723,6,1,98,42,9999,77
51,510724,1,1,55,68,5555,55
51,510724,2,1,55,64,5555,55
51,510724,3,1,19,14,2,11
51,510724,4,1,19,43,9999,77
51,510725,1,1,55,68,5555,55
51,510725,2,1,12,12,2,12
51,510726,1,1,55,68,5555,55
51,510726,2,1,11,12,2,11
51,510726,3,3,12,12,1,3
51,510727,1,1,13,8,9999,77
51,510728,1,1,55,64,5555,55
51,510728,2,1,12,25,9999,77
51,510729,1,1,55,64,5555,55
51,510729,2,1,11,42,9999,77
51,510730,1,1,55,64,5555,55
51,510730,2,1,12,35,9999,77
51,510730,3,1,0,1,9999,77
51,510731,1,1,55,64,5555,55
51,510731,2,1,12,42,9999,77
51,510732,1,1,12,12,2,4
51,510733,1,1,55,64,5555,55
51,510733,2,1,12,42,9999,77
51,510734,1,1,55,63,5555,55
51,510734,2,1,12,42,9999,77
51,510735,1,1,55,64,5555,55
51,510735,2,1,11,59,9999,77
51,510735,3,1,0,1,9999,77
51,510736,1,1,12,8,9999,77
51,510737,1,1,55,64,5555,55
51,510737,2,1,12,43,9999,77
51,510737,3,1,55,69,5555,55
51,510737,4,1,55,63,5555,55
51,510737,5,1,12,42,9999,77
51,510737,6,1,0,2,9999,77
51,510738,1,1,55,63,5555,55
51,510738,2,1,55,69,5555,55
51,510738,3,1,55,65,5555,55
51,510738,4,1,55,64,5555,55
