STATE,ST_CASE,VEH_NO,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,PEDCTYPE,BIKECTYPE,PEDLOC,BIKELOC,PEDPOS,BIKEPOS,PEDDIR,BIKEDIR,MOTDIR,MOTMAN,PEDLEG,PEDSNR,PEDCGP,BIKECGP
34,340393,0,1,5,81,1,0,1,0,760,0,1,7,2,7,9,7,4,3,1,1d,750,0
34,340394,0,1,5,39,2,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
34,340397,0,1,5,64,1,0,0,0,791,0,3,7,5,7,8,7,8,8,8,8,790,0
34,340404,0,1,5,43,1,0,1,0,620,0,3,7,3,7,8,7,8,8,8,8,600,0
34,340407,0,1,5,62,2,1,1,1,781,0,1,7,2,7,9,7,3,1,2,11c,790,0
34,340408,0,1,5,60,2,0,1,0,900,0,9,7,5,7,8,7,8,8,8,8,990,0
34,340411,0,1,5,51,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
34,340413,0,1,5,48,1,0,1,0,160,0,3,7,3,7,8,7,8,8,8,8,100,0
34,340415,0,1,5,42,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340416,0,1,5,46,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
34,340422,0,1,5,26,2,0,1,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
34,340423,0,1,5,43,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0
34,340424,0,1,5,86,2,1,1,0,160,0,3,7,3,7,8,7,8,8,8,8,100,0
34,340427,0,1,5,20,2,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0
34,340427,0,2,5,21,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0
34,340429,0,1,5,19,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340432,0,1,5,70,2,0,0,0,760,0,1,7,1,7,9,7,1,3,9,99,750,0
34,340434,0,1,5,40,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340440,0,1,5,34,2,1,1,0,760,0,1,7,2,7,9,7,1,3,1,1d,750,0
34,340443,0,1,5,57,2,1,1,0,140,0,1,7,2,7,3,7,1,1,2,11b,100,0
34,340444,0,1,5,45,1,0,1,0,341,0,3,7,5,7,8,7,8,8,8,8,340,0
34,340449,0,1,5,60,2,1,1,0,781,0,2,7,3,7,1,7,1,1,2,12a,790,0
34,340449,0,2,5,67,1,1,1,0,781,0,2,7,3,7,1,7,1,1,2,12a,790,0
34,340451,0,1,5,59,1,1,1,0,760,0,2,7,3,7,9,7,4,3,9,99,750,0
34,340452,0,1,5,25,2,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
34,340454,0,1,5,70,2,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340455,0,1,5,37,1,0,0,0,760,0,2,7,3,7,9,7,1,3,2,4c,750,0
34,340456,0,1,5,49,2,1,1,0,150,0,2,7,5,7,9,7,3,2,2,8d,100,0
34,340457,0,1,5,62,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340458,0,1,5,85,1,1,1,0,760,0,2,7,3,7,2,7,1,3,2,4a,750,0
34,340458,0,2,5,65,1,1,1,0,760,0,2,7,3,7,1,7,4,3,2,4a,750,0
34,340459,0,1,5,53,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340462,0,1,5,30,2,1,1,0,781,0,1,7,2,7,3,7,1,1,2,11b,790,0
34,340462,0,2,8,1,2,1,1,0,781,0,1,7,2,7,3,7,1,1,2,11b,790,0
34,340464,0,1,5,65,1,0,1,0,742,0,2,7,3,7,2,7,1,3,2,4a,740,0
34,340465,0,1,5,999,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
34,340469,0,1,5,56,1,1,1,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
34,340473,0,1,5,73,2,1,1,0,781,0,1,7,2,7,3,7,3,1,2,11a,790,0
34,340482,0,1,5,23,1,0,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
34,340485,0,1,5,68,1,0,1,0,770,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340486,0,1,5,98,1,1,1,0,770,0,2,7,3,7,4,7,3,3,1,2a,750,0
34,340488,0,1,5,73,1,1,1,0,741,0,1,7,2,7,3,7,2,3,2,3a,740,0
34,340489,0,1,5,62,1,1,1,0,311,0,1,7,2,7,2,7,1,3,2,3a,310,0
34,340492,0,1,5,57,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
34,340493,0,1,5,56,2,0,0,0,313,0,2,7,3,7,9,7,2,3,2,4c,600,0
34,340493,0,2,5,27,2,0,0,0,610,0,2,7,3,7,9,7,2,3,2,4c,600,0
34,340497,0,1,5,45,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340501,0,1,5,44,2,1,1,0,760,0,1,7,2,7,3,7,2,3,1,1a,750,0
34,340501,0,2,5,54,1,1,1,0,760,0,1,7,2,7,3,7,2,3,1,1a,750,0
34,340502,0,1,5,57,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340506,0,1,5,53,1,1,1,0,760,0,2,7,3,7,2,7,3,3,2,4b,750,0
34,340508,0,1,5,65,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340516,0,1,5,29,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340518,0,1,5,27,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
34,340524,0,1,5,24,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
34,340524,0,2,5,52,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
34,340525,0,1,5,9,1,0,0,0,690,0,1,7,1,7,9,7,4,3,9,99,990,0
34,340527,0,1,5,76,2,1,1,0,760,0,1,7,2,7,9,7,1,3,1,1c,750,0
34,340529,0,1,5,66,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
34,340531,0,1,5,27,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340533,0,1,5,23,2,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
34,340536,0,1,5,37,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340537,0,1,5,48,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340544,0,1,5,87,2,1,1,0,770,0,1,7,2,7,9,7,2,3,9,99,750,0
34,340546,0,1,5,65,1,0,1,0,150,0,3,7,5,7,8,7,8,8,8,8,100,0
34,340549,0,1,5,42,1,0,1,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
34,340552,0,1,5,43,1,0,0,0,690,0,2,7,3,7,9,7,1,3,2,4c,990,0
34,340556,0,1,5,69,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340558,0,1,5,67,2,1,1,0,760,0,1,7,9,7,9,7,1,3,9,99,750,0
34,340562,0,1,5,63,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340564,0,1,5,60,2,1,0,0,760,0,1,7,9,7,9,7,1,3,9,99,750,0
34,340565,0,1,5,42,2,0,1,0,760,0,1,7,2,7,9,7,4,3,9,99,750,0
34,340567,0,1,5,44,1,0,0,0,320,0,2,7,3,7,9,7,3,3,9,99,350,0
34,340568,0,1,5,80,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340574,0,1,5,34,1,0,0,0,742,0,3,7,3,7,8,7,8,8,8,8,740,0
34,340576,0,1,5,81,2,0,0,0,742,0,3,7,3,7,8,7,8,8,8,8,740,0
34,340580,0,1,5,62,1,1,1,0,781,0,2,7,3,7,2,7,4,1,2,12b,790,0
34,340583,0,1,5,81,1,1,1,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
34,340584,0,1,5,51,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
34,340585,0,1,5,41,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
34,340587,0,1,5,60,1,1,1,0,781,0,2,7,3,7,4,7,4,1,2,12a,790,0
34,340590,0,1,5,81,2,0,0,0,620,0,3,7,3,7,8,7,8,8,8,8,600,0
34,340597,0,1,5,39,1,1,1,0,690,0,2,7,9,7,9,7,4,3,9,99,990,0
34,340598,0,1,5,25,1,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
35,350004,0,1,5,31,2,0,1,0,741,0,1,7,1,7,9,7,4,3,1,2c,740,0
35,350005,0,1,5,29,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
35,350018,0,1,5,41,1,1,1,0,240,0,3,7,3,7,8,7,8,8,8,8,100,0
35,350023,0,1,5,54,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350025,0,1,5,37,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
35,350028,0,1,5,49,2,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
35,350029,0,1,5,64,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0
35,350037,0,1,5,57,1,0,1,0,741,0,2,7,3,7,4,7,3,3,2,4a,740,0
35,350039,0,1,5,55,1,0,0,0,782,0,1,7,1,7,1,7,4,1,1,10a,790,0
35,350049,0,1,5,19,1,0,0,0,690,0,1,7,1,7,9,7,1,3,2,4d,990,0
35,350051,0,1,5,14,1,0,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
35,350061,0,1,5,29,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350062,0,1,5,64,1,1,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350072,0,1,5,44,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350073,0,1,5,52,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350077,0,1,5,22,2,0,1,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0
35,350092,0,1,5,36,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350098,0,1,8,6,1,0,1,0,250,0,3,7,3,7,8,7,8,8,8,8,100,0
35,350105,0,1,5,26,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350115,0,1,5,44,1,0,1,0,690,0,1,7,1,7,9,7,9,8,8,99,990,0
35,350116,0,1,5,41,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350118,0,1,5,44,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350119,0,1,5,81,1,0,0,0,341,0,2,7,3,7,4,7,4,1,2,12a,340,0
35,350122,0,1,5,35,2,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
35,350127,0,1,5,20,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
35,350130,0,1,8,56,2,0,1,0,830,0,4,7,8,7,8,7,8,8,8,8,800,0
35,350131,0,1,5,79,1,0,0,0,230,0,3,7,9,7,8,7,8,8,8,8,100,0
35,350136,0,1,5,38,2,1,1,0,120,0,3,7,3,7,8,7,8,8,8,8,100,0
35,350142,0,1,5,82,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350144,0,1,5,49,2,1,1,0,781,0,1,7,2,7,1,7,1,1,2,11a,790,0
35,350144,0,2,5,60,1,1,1,0,781,0,1,7,2,7,1,7,1,1,2,11a,790,0
35,350150,0,1,5,22,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
35,350155,0,1,5,58,1,0,0,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
35,350160,0,1,5,36,2,1,1,0,741,0,1,7,2,7,3,7,4,3,2,3b,740,0
35,350167,0,1,5,26,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350171,0,1,5,50,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
35,350172,0,1,5,28,1,1,0,0,240,0,3,7,3,7,8,7,8,8,8,8,100,0
35,350173,0,1,5,33,1,1,1,0,741,0,3,7,3,7,8,7,8,8,8,8,740,0
35,350179,0,1,5,28,1,1,1,0,313,0,1,7,2,7,9,7,3,3,1,1d,600,0
35,350180,0,1,5,48,1,1,1,0,741,0,1,7,2,7,4,7,1,3,2,3b,740,0
35,350185,0,1,5,37,1,1,1,0,160,0,3,7,3,7,8,7,8,8,8,8,100,0
35,350191,0,1,5,8,1,1,1,0,741,0,1,7,2,7,2,7,1,3,2,3a,740,0
35,350193,0,1,5,34,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350195,0,1,5,33,2,0,0,0,741,0,2,7,3,7,2,7,1,3,2,4a,740,0
35,350203,0,1,8,52,1,0,1,0,760,0,2,7,3,7,3,7,4,3,1,2b,750,0
35,350237,0,1,5,29,2,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
35,350242,0,1,5,58,1,1,1,0,760,0,1,7,2,7,4,7,1,3,1,1b,750,0
35,350244,0,1,5,73,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350247,0,1,8,72,1,0,1,0,760,0,2,7,3,7,2,7,1,3,1,2a,750,0
35,350248,0,1,5,78,2,1,0,0,410,0,3,7,4,7,8,7,8,8,8,8,400,0
35,350256,0,1,5,30,1,0,0,0,459,0,3,7,4,7,8,7,8,8,8,8,400,0
35,350259,0,1,5,91,2,1,1,0,760,0,1,7,2,7,1,7,4,3,1,1a,750,0
35,350260,0,1,5,49,1,0,0,0,760,0,1,7,1,7,2,7,1,3,1,2a,750,0
35,350261,0,1,5,24,1,0,0,0,760,0,1,7,1,7,4,7,1,3,1,2b,750,0
35,350264,0,1,5,50,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350265,0,1,5,23,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350269,0,1,5,32,2,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
35,350270,0,1,5,65,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350277,0,1,5,34,2,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
35,350279,0,1,5,52,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
35,350280,0,1,5,61,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350281,0,1,5,47,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
35,350286,0,1,5,63,1,1,1,0,760,0,1,7,2,7,1,7,4,3,1,1a,750,0
35,350289,0,1,5,25,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350297,0,1,5,79,1,0,0,0,140,0,3,7,4,7,8,7,8,8,8,8,100,0
35,350297,0,2,5,40,1,0,0,0,140,0,3,7,4,7,8,7,8,8,8,8,100,0
35,350304,0,1,5,24,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350307,0,1,5,59,2,0,1,0,465,0,3,7,5,7,8,7,8,8,8,8,460,0
35,350308,0,1,5,10,2,0,0,0,160,0,3,7,3,7,8,7,8,8,8,8,100,0
35,350310,0,1,5,29,2,1,1,0,760,0,1,7,1,7,9,7,9,8,8,99,750,0
35,350311,0,1,5,19,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350313,0,1,5,41,2,1,1,0,120,0,3,7,3,7,8,7,8,8,8,8,100,0
35,350315,0,1,5,30,1,1,1,0,760,0,1,7,1,7,9,7,1,3,9,99,750,0
35,350318,0,1,5,29,1,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350319,0,1,5,39,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
35,350323,0,1,5,35,2,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
35,350329,0,1,5,82,1,1,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
35,350333,0,1,5,999,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
35,350337,0,1,5,59,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
35,350340,0,1,5,31,2,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
36,360001,0,1,5,73,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360002,0,1,5,52,1,1,1,0,690,0,1,7,1,7,1,7,2,3,1,2b,990,0
36,360004,0,1,5,53,1,1,0,0,770,0,1,7,2,7,1,7,2,3,2,3b,750,0
36,360005,0,1,5,70,1,0,1,0,620,0,2,7,3,7,2,7,3,3,1,2b,600,0
36,360008,0,1,5,29,2,1,1,0,781,0,2,7,3,7,4,7,4,1,2,12a,790,0
36,360014,0,1,5,43,1,0,1,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0
36,360017,0,1,5,85,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
36,360019,0,1,5,88,1,1,1,0,760,0,1,7,2,7,2,7,1,3,2,3a,750,0
36,360020,0,1,5,58,2,1,1,0,690,0,2,7,3,7,2,7,1,3,2,4a,990,0
36,360023,0,1,5,65,1,1,1,0,760,0,2,7,3,7,2,7,3,3,2,4b,750,0
36,360035,0,1,5,67,1,1,1,0,791,0,1,7,2,7,2,7,2,2,2,7a,790,0
36,360036,0,1,5,75,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360038,0,1,5,43,2,1,0,0,690,0,2,7,3,7,1,7,2,3,2,4b,990,0
36,360044,0,1,5,68,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360049,0,1,5,52,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
36,360053,0,1,5,67,2,0,1,0,213,0,3,7,5,7,8,7,8,8,8,8,200,0
36,360053,0,2,5,33,1,0,1,0,213,0,3,7,5,7,8,7,8,8,8,8,200,0
36,360053,0,3,5,70,2,0,1,0,213,0,3,7,5,7,8,7,8,8,8,8,200,0
36,360054,0,1,5,90,2,1,1,0,781,0,2,7,3,7,1,7,3,1,2,12b,790,0
36,360060,0,1,5,28,1,0,0,0,770,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360062,0,1,5,58,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
36,360063,0,1,5,60,2,0,0,0,690,0,1,7,2,7,9,7,4,3,9,99,990,0
36,360064,0,1,5,55,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360066,0,1,5,63,2,0,1,0,620,0,2,7,3,7,9,7,1,3,1,2d,600,0
36,360067,0,1,5,28,2,0,0,0,440,0,3,7,3,7,8,7,8,8,8,8,400,0
36,360069,0,1,5,52,2,1,1,0,770,0,1,7,2,7,4,7,4,1,2,11a,750,0
36,360073,0,1,5,82,1,0,1,0,690,0,1,7,1,7,2,7,1,3,1,2a,990,0
36,360080,0,1,5,62,2,0,1,0,150,0,4,7,8,7,8,7,8,8,8,8,100,0
36,360081,0,1,5,33,1,0,1,0,741,0,2,7,3,7,9,7,1,3,2,4c,740,0
36,360082,0,1,5,25,2,0,0,0,211,0,4,7,7,7,8,7,8,8,8,8,200,0
36,360085,0,1,5,83,1,1,1,0,690,0,1,7,2,7,2,7,1,3,2,3a,990,0
36,360088,0,1,5,74,1,1,1,0,760,0,1,7,2,7,4,7,1,3,1,1b,750,0
36,360096,0,1,5,81,2,1,1,0,760,0,2,7,3,7,9,7,2,3,2,4c,750,0
36,360098,0,1,5,53,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
36,360101,0,1,5,69,2,0,1,1,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360102,0,1,5,57,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
36,360103,0,1,5,24,1,0,1,0,760,0,2,7,3,7,1,7,2,3,2,4b,750,0
36,360105,0,1,5,38,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360113,0,1,5,62,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360114,0,1,5,32,1,0,1,0,760,0,2,7,3,7,9,7,2,3,2,4c,750,0
36,360117,0,1,5,76,2,1,1,0,770,0,1,7,2,7,4,7,4,1,2,11a,750,0
36,360120,0,1,5,81,2,1,1,0,781,0,1,7,2,7,3,7,3,1,2,11a,790,0
36,360121,0,1,5,70,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360123,0,1,5,71,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360126,0,1,5,81,2,1,1,0,781,0,1,7,2,7,9,7,1,1,2,11c,790,0
36,360132,0,1,5,81,2,1,1,0,781,0,1,7,2,7,4,7,4,1,2,11a,790,0
36,360135,0,1,5,21,2,0,0,0,313,0,3,7,3,7,8,7,8,8,8,8,600,0
36,360144,0,1,5,80,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360145,0,1,5,49,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360146,0,1,5,58,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
36,360147,0,1,5,49,2,1,1,0,760,0,1,7,2,7,4,7,3,3,2,3a,750,0
36,360148,0,1,8,1,2,1,1,0,791,0,1,7,2,7,3,7,1,2,2,7b,790,0
36,360149,0,1,5,84,1,1,1,0,760,0,2,7,3,7,9,7,4,3,9,99,750,0
36,360151,0,1,5,999,1,0,1,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
36,360152,0,1,5,33,2,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
36,360158,0,1,5,23,1,1,1,0,760,0,1,7,2,7,2,7,1,3,1,1a,750,0
36,360159,0,1,5,74,1,0,1,1,760,0,2,7,3,7,9,7,3,3,9,99,750,0
36,360162,0,1,5,38,1,0,0,0,459,0,3,7,3,7,8,7,8,8,8,8,400,0
36,360166,0,1,8,21,1,0,1,0,420,0,3,7,3,7,8,7,8,8,8,8,400,0
36,360168,0,1,5,65,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360174,0,1,5,84,1,0,0,0,459,0,3,7,4,7,8,7,8,8,8,8,400,0
36,360179,0,1,5,22,1,0,0,0,140,0,3,7,3,7,8,7,8,8,8,8,100,0
36,360184,0,1,5,14,1,0,1,0,741,0,2,7,3,7,9,7,1,3,2,4c,740,0
36,360185,0,1,5,87,1,1,1,0,760,0,2,7,3,7,9,7,4,3,9,99,750,0
36,360193,0,1,5,77,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360193,0,2,5,77,2,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360201,0,1,5,47,2,0,1,0,760,0,1,7,2,7,3,7,4,3,1,1b,750,0
36,360204,0,1,5,50,1,1,1,0,781,0,2,7,3,7,4,7,2,1,2,12b,790,0
36,360207,0,1,5,85,1,1,1,0,781,0,1,7,2,7,9,7,2,1,2,11c,790,0
36,360211,0,1,5,60,2,1,1,0,741,0,1,7,2,7,9,7,3,3,1,1c,740,0
36,360212,0,1,5,65,2,0,1,0,794,0,1,7,2,7,9,7,1,2,1,5c,790,0
36,360213,0,1,5,47,1,0,1,0,690,0,2,7,3,7,9,7,4,3,1,2c,990,0
36,360223,0,1,5,60,2,1,1,0,690,0,1,7,2,7,4,7,1,3,1,1b,990,0
36,360225,0,1,5,63,2,1,1,0,770,0,1,7,2,7,1,7,4,3,1,1a,750,0
36,360238,0,1,5,32,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360240,0,1,5,44,1,0,1,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
36,360242,0,1,5,89,1,1,1,0,781,0,1,7,2,7,4,7,2,1,2,11b,790,0
36,360247,0,1,5,15,2,0,0,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360248,0,1,5,18,2,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
36,360249,0,1,5,60,2,1,1,0,760,0,2,7,3,7,9,7,2,3,9,99,750,0
36,360250,0,1,5,15,1,1,0,0,741,0,1,7,2,7,1,7,4,3,1,1a,740,0
36,360253,0,1,5,52,1,1,1,0,760,0,1,7,2,7,9,7,4,3,9,99,750,0
36,360255,0,1,5,28,1,1,1,0,760,0,1,7,2,7,3,7,2,3,2,3a,750,0
36,360258,0,1,5,26,2,0,1,0,741,0,2,7,3,7,1,7,4,3,2,4a,740,0
36,360262,0,1,5,57,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
36,360275,0,1,5,72,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
36,360282,0,1,5,55,1,0,0,0,910,0,3,7,3,7,8,7,8,8,8,8,910,0
36,360285,0,1,5,67,1,0,1,1,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360286,0,1,5,43,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360291,0,1,5,56,1,1,1,0,140,0,1,7,2,7,9,7,4,3,9,99,100,0
36,360294,0,1,5,69,2,0,1,0,140,0,3,7,5,7,8,7,8,8,8,8,100,0
36,360294,0,2,5,68,1,0,1,0,140,0,3,7,5,7,8,7,8,8,8,8,100,0
36,360294,0,3,5,2,1,0,1,0,140,0,3,7,5,7,8,7,8,8,8,8,100,0
36,360294,0,4,5,2,1,0,1,0,140,0,3,7,5,7,8,7,8,8,8,8,100,0
36,360300,0,1,5,45,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360301,0,1,5,37,1,0,0,0,680,0,3,7,3,7,8,7,8,8,8,8,990,0
36,360302,0,1,5,80,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360304,0,1,5,40,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360306,0,1,5,59,1,0,1,0,313,0,1,7,2,7,9,7,4,3,2,3c,600,0
36,360309,0,1,5,84,2,0,0,0,212,0,3,7,5,7,8,7,8,8,8,8,200,0
36,360311,0,1,5,41,1,0,1,0,760,0,3,7,3,7,8,7,8,8,8,8,750,0
36,360316,0,1,5,55,2,0,1,0,213,0,3,7,5,7,8,7,8,8,8,8,200,0
36,360316,0,2,5,16,2,0,1,0,213,0,3,7,5,7,8,7,8,8,8,8,200,0
36,360326,0,1,5,36,1,0,0,0,410,0,3,7,3,7,8,7,8,8,8,8,400,0
36,360329,0,1,5,25,1,1,1,0,690,0,1,7,2,7,9,7,2,3,1,1c,990,0
36,360332,0,1,5,23,2,1,1,0,760,0,1,7,2,7,4,7,1,3,2,3b,750,0
36,360333,0,1,5,18,1,0,1,0,760,0,1,7,2,7,4,7,3,3,1,1a,750,0
36,360338,0,1,5,1,1,0,1,0,140,0,3,7,5,7,8,7,8,8,8,8,100,0
36,360338,0,2,5,2,2,0,1,0,140,0,3,7,5,7,8,7,8,8,8,8,100,0
36,360338,0,3,5,26,1,0,1,0,140,0,3,7,5,7,8,7,8,8,8,8,100,0
36,360339,0,1,5,79,2,1,1,1,770,0,1,7,2,7,9,7,3,3,2,3c,750,0
36,360346,0,1,5,19,1,1,1,0,760,0,1,7,2,7,3,7,4,3,1,1b,750,0
36,360348,0,1,5,90,1,0,0,0,795,0,2,7,3,7,2,7,3,2,1,6b,790,0
36,360359,0,1,5,20,1,0,0,0,230,0,3,7,3,7,8,7,8,8,8,8,100,0
36,360362,0,1,5,95,2,0,1,0,212,0,3,7,5,7,8,7,8,8,8,8,200,0
36,360379,0,1,5,28,1,0,0,0,150,0,3,7,3,7,8,7,8,8,8,8,100,0
